studentID,Year,Semester,GPA
1249,2023,Spring,2.875
1249,2023,Summer,3.039
1249,2023,Fall,3.086
1249,2024,Spring,2.996
1249,2024,Summer,2.979
1249,2024,Fall,3.071
1249,2025,Spring,3.064
1249,2025,Summer,3.143
1249,2025,Fall,3.322
1250,2020,Spring,2.342
1250,2020,Summer,2.503
1250,2020,Fall,2.555
1250,2021,Spring,2.407
1250,2021,Summer,2.536
1250,2021,Fall,2.679
1250,2022,Spring,2.726
1250,2022,Summer,2.726
1250,2022,Fall,2.734
1250,2023,Spring,2.652
1250,2023,Summer,2.625
1250,2023,Fall,2.553
1250,2024,Spring,3.118
1250,2024,Summer,2.789
1250,2024,Fall,2.793
1250,2025,Spring,2.727
1250,2025,Summer,3.363
1250,2025,Fall,2.722
1251,2020,Spring,2.992
1251,2020,Summer,3.174
1251,2020,Fall,2.762
1251,2021,Spring,3.212
1251,2021,Summer,2.953
1251,2021,Fall,2.764
1251,2022,Spring,3.33
1251,2022,Summer,2.977
1251,2022,Fall,3.054
1251,2023,Spring,2.93
1251,2023,Summer,2.798
1251,2023,Fall,2.992
1251,2024,Spring,3.272
1251,2024,Summer,2.906
1251,2024,Fall,2.983
1251,2025,Spring,3.275
1251,2025,Summer,2.933
1251,2025,Fall,3.1
1252,2020,Spring,3.444
1252,2020,Summer,3.317
1252,2020,Fall,3.077
1252,2021,Spring,3.182
1252,2021,Summer,3.141
1252,2021,Fall,2.97
1252,2022,Spring,3.119
1252,2022,Summer,3.007
1252,2022,Fall,3.156
1252,2023,Spring,3.122
1252,2023,Summer,2.904
1252,2023,Fall,3.593
1252,2024,Spring,3.477
1252,2024,Summer,3.048
1252,2024,Fall,3.258
1252,2025,Spring,3.311
1252,2025,Summer,3.4
1252,2025,Fall,3.045
1253,2020,Spring,3.389
1253,2020,Summer,3.381
1253,2020,Fall,3.337
1253,2021,Spring,3.185
1253,2021,Summer,3.448
1253,2021,Fall,3.305
1253,2022,Spring,3.337
1253,2022,Summer,3.198
1253,2022,Fall,3.337
1253,2023,Spring,3.164
1253,2023,Summer,3.251
1253,2023,Fall,3.026
1253,2024,Spring,3.285
1253,2024,Summer,3.071
1253,2024,Fall,3.198
1253,2025,Spring,3.311
1253,2025,Summer,3.204
1253,2025,Fall,3.248
1254,2020,Spring,3.515
1254,2020,Summer,3.349
1254,2020,Fall,3.174
1254,2021,Spring,3.248
1254,2021,Summer,3.399
1254,2021,Fall,3.268
1254,2022,Spring,3.311
1254,2022,Summer,3.314
1254,2022,Fall,3.318
1254,2023,Spring,3.298
1254,2023,Summer,3.192
1254,2023,Fall,3.191
1254,2024,Spring,3.321
1254,2024,Summer,3.232
1254,2024,Fall,3.165
1254,2025,Spring,3.311
1254,2025,Summer,3.136
1254,2025,Fall,3.078
1255,2020,Spring,3.119
1255,2020,Summer,2.495
1255,2020,Fall,2.69
1255,2021,Spring,2.635
1255,2021,Summer,2.644
1255,2021,Fall,2.902
1255,2022,Spring,2.522
1255,2022,Summer,2.54
1255,2022,Fall,2.724
1255,2023,Spring,2.642
1255,2023,Summer,2.586
1255,2023,Fall,2.397
1255,2024,Spring,2.556
1255,2024,Summer,2.685
1255,2024,Fall,2.231
1255,2025,Spring,2.393
1255,2025,Summer,2.138
1255,2025,Fall,2.529
1256,2020,Spring,3.293
1256,2020,Summer,3.276
1256,2020,Fall,3.291
1256,2021,Spring,3.278
1256,2021,Summer,3.286
1256,2021,Fall,3.454
1256,2022,Spring,3.232
1256,2022,Summer,3.38
1256,2022,Fall,3.107
1256,2023,Spring,3.288
1256,2023,Summer,3.266
1256,2023,Fall,3.555
1256,2024,Spring,3.316
1256,2024,Summer,3.001
1256,2024,Fall,3.045
1256,2025,Spring,3.347
1256,2025,Summer,3.372
1256,2025,Fall,3.356
1257,2020,Spring,2.936
1257,2020,Summer,2.774
1257,2020,Fall,3.036
1257,2021,Spring,2.81
1257,2021,Summer,3.014
1257,2021,Fall,3.116
1257,2022,Spring,3.1
1257,2022,Summer,3.2
1257,2022,Fall,3.195
1257,2023,Spring,3.232
1257,2023,Summer,2.841
1257,2023,Fall,3.081
1257,2024,Spring,3.471
1257,2024,Summer,3.472
1257,2024,Fall,3.056
1257,2025,Spring,3.287
1257,2025,Summer,3.589
1257,2025,Fall,3.321
1258,2020,Spring,3.027
1258,2020,Summer,3.027
1258,2020,Fall,3.203
1258,2021,Spring,2.926
1258,2021,Summer,3.104
1258,2021,Fall,3.072
1258,2022,Spring,3.129
1258,2022,Summer,3.105
1258,2022,Fall,3.134
1258,2023,Spring,3.373
1258,2023,Summer,3.294
1258,2023,Fall,3.285
1258,2024,Spring,3.437
1258,2024,Summer,3.216
1258,2024,Fall,3.278
1258,2025,Spring,3.277
1258,2025,Summer,3.359
1258,2025,Fall,3.468
1259,2020,Spring,3.119
1259,2020,Summer,2.936
1259,2020,Fall,3.061
1259,2021,Spring,3.057
1259,2021,Summer,2.99
1259,2021,Fall,3.056
1259,2022,Spring,3.082
1259,2022,Summer,2.989
1259,2022,Fall,3.009
1259,2023,Spring,3.004
1259,2023,Summer,3.057
1259,2023,Fall,2.997
1259,2024,Spring,3.097
1259,2024,Summer,3.081
1259,2024,Fall,3.084
1259,2025,Spring,3.067
1259,2025,Summer,3.107
1259,2025,Fall,3.06
1260,2020,Spring,2.57
1260,2020,Summer,2.643
1260,2020,Fall,2.533
1260,2021,Spring,2.663
1260,2021,Summer,2.527
1260,2021,Fall,2.416
1260,2022,Spring,2.551
1260,2022,Summer,2.447
1260,2022,Fall,2.557
1260,2023,Spring,2.485
1260,2023,Summer,2.596
1260,2023,Fall,2.53
1260,2024,Spring,2.548
1260,2024,Summer,2.558
1260,2024,Fall,2.596
1260,2025,Spring,2.543
1260,2025,Summer,2.428
1260,2025,Fall,2.364
1261,2020,Spring,2.751
1261,2020,Summer,2.806
1261,2020,Fall,2.793
1261,2021,Spring,2.807
1261,2021,Summer,2.58
1261,2021,Fall,2.703
1261,2022,Spring,2.711
1261,2022,Summer,2.635
1261,2022,Fall,2.672
1261,2023,Spring,2.65
1261,2023,Summer,2.663
1261,2023,Fall,2.701
1261,2024,Spring,2.714
1261,2024,Summer,2.606
1261,2024,Fall,2.733
1261,2025,Spring,2.702
1261,2025,Summer,2.571
1261,2025,Fall,2.557
1262,2020,Spring,3.34
1262,2020,Summer,3.361
1262,2020,Fall,3.291
1262,2021,Spring,3.462
1262,2021,Summer,3.457
1262,2021,Fall,3.598
1262,2022,Spring,3.711
1262,2022,Summer,3.413
1262,2022,Fall,3.276
1262,2023,Spring,3.61
1262,2023,Summer,3.626
1262,2023,Fall,3.659
1262,2024,Spring,3.626
1262,2024,Summer,3.662
1262,2024,Fall,3.904
1262,2025,Spring,3.789
1262,2025,Summer,3.649
1262,2025,Fall,3.671
1263,2020,Spring,3.052
1263,2020,Summer,2.712
1263,2020,Fall,3.153
1263,2021,Spring,3.198
1263,2021,Summer,3.065
1263,2021,Fall,3.183
1263,2022,Spring,3.237
1263,2022,Summer,3.145
1263,2022,Fall,3.05
1263,2023,Spring,3.387
1263,2023,Summer,3.421
1263,2023,Fall,3.168
1263,2024,Spring,3.207
1263,2024,Summer,3.339
1263,2024,Fall,3.334
1263,2025,Spring,3.487
1263,2025,Summer,3.594
1263,2025,Fall,3.243
1264,2020,Spring,3.533
1264,2020,Summer,3.206
1264,2020,Fall,3.374
1264,2021,Spring,3.627
1264,2021,Summer,3.239
1264,2021,Fall,2.993
1264,2022,Spring,3.416
1264,2022,Summer,3.373
1264,2022,Fall,3.433
1264,2023,Spring,3.558
1264,2023,Summer,3.484
1264,2023,Fall,3.43
1264,2024,Spring,3.615
1264,2024,Summer,3.084
1264,2024,Fall,3.448
1264,2025,Spring,3.492
1264,2025,Summer,3.108
1264,2025,Fall,3.074
1265,2020,Spring,2.752
1265,2020,Summer,2.819
1265,2020,Fall,2.751
1265,2021,Spring,2.645
1265,2021,Summer,2.67
1265,2021,Fall,2.758
1265,2022,Spring,2.708
1265,2022,Summer,2.607
1265,2022,Fall,2.699
1265,2023,Spring,2.829
1265,2023,Summer,2.664
1265,2023,Fall,2.745
1265,2024,Spring,2.597
1265,2024,Summer,2.583
1265,2024,Fall,2.588
1265,2025,Spring,2.618
1265,2025,Summer,2.583
1265,2025,Fall,2.471
1266,2020,Spring,3.393
1266,2020,Summer,3.114
1266,2020,Fall,3.079
1266,2021,Spring,2.896
1266,2021,Summer,3.325
1266,2021,Fall,3.096
1266,2022,Spring,2.961
1266,2022,Summer,3.13
1266,2022,Fall,2.799
1266,2023,Spring,2.987
1266,2023,Summer,2.825
1266,2023,Fall,2.924
1266,2024,Spring,2.825
1266,2024,Summer,2.551
1266,2024,Fall,2.749
1266,2025,Spring,2.881
1266,2025,Summer,2.649
1266,2025,Fall,2.748
1267,2020,Spring,2.784
1267,2020,Summer,2.623
1267,2020,Fall,3.029
1267,2021,Spring,2.754
1267,2021,Summer,2.588
1267,2021,Fall,2.741
1267,2022,Spring,2.64
1267,2022,Summer,2.678
1267,2022,Fall,2.475
1267,2023,Spring,2.71
1267,2023,Summer,2.58
1267,2023,Fall,2.489
1267,2024,Spring,3.047
1267,2024,Summer,2.475
1267,2024,Fall,2.68
1267,2025,Spring,2.572
1267,2025,Summer,2.709
1267,2025,Fall,2.46
1268,2020,Spring,3.47
1268,2020,Summer,3.156
1268,2020,Fall,3.23
1268,2021,Spring,2.964
1268,2021,Summer,3.586
1268,2021,Fall,3.703
1268,2022,Spring,3.438
1268,2022,Summer,3.476
1268,2022,Fall,3.457
1268,2023,Spring,3.71
1268,2023,Summer,3.82
1268,2023,Fall,3.42
1268,2024,Spring,3.837
1268,2024,Summer,3.717
1268,2024,Fall,3.84
1268,2025,Spring,3.967
1268,2025,Summer,3.853
1268,2025,Fall,3.928
1269,2020,Spring,2.939
1269,2020,Summer,3.057
1269,2020,Fall,2.987
1269,2021,Spring,2.805
1269,2021,Summer,3.023
1269,2021,Fall,2.967
1269,2022,Spring,3.218
1269,2022,Summer,3.076
1269,2022,Fall,3.106
1269,2023,Spring,2.975
1269,2023,Summer,3.074
1269,2023,Fall,3.303
1269,2024,Spring,3.076
1269,2024,Summer,3.163
1269,2024,Fall,3.06
1269,2025,Spring,3.07
1269,2025,Summer,3.213
1269,2025,Fall,3.293
1270,2020,Spring,3.756
1270,2020,Summer,3.562
1270,2020,Fall,3.604
1270,2021,Spring,3.672
1270,2021,Summer,3.481
1270,2021,Fall,3.58
1270,2022,Spring,3.518
1270,2022,Summer,3.579
1270,2022,Fall,3.537
1270,2023,Spring,3.568
1270,2023,Summer,3.429
1270,2023,Fall,3.551
1270,2024,Spring,3.674
1270,2024,Summer,3.385
1270,2024,Fall,3.445
1270,2025,Spring,3.509
1270,2025,Summer,3.491
1270,2025,Fall,3.402
1271,2020,Spring,2.335
1271,2020,Summer,2.212
1271,2020,Fall,2.377
1271,2021,Spring,2.143
1271,2021,Summer,2.343
1271,2021,Fall,2.384
1271,2022,Spring,2.18
1271,2022,Summer,2.292
1271,2022,Fall,2.357
1271,2023,Spring,2.267
1271,2023,Summer,2.375
1271,2023,Fall,2.534
1271,2024,Spring,2.468
1271,2024,Summer,2.507
1271,2024,Fall,2.555
1271,2025,Spring,2.587
1271,2025,Summer,2.497
1271,2025,Fall,2.676
1272,2020,Spring,2.631
1272,2020,Summer,2.584
1272,2020,Fall,2.331
1272,2021,Spring,2.703
1272,2021,Summer,2.783
1272,2021,Fall,2.53
1272,2022,Spring,2.483
1272,2022,Summer,2.82
1272,2022,Fall,2.378
1272,2023,Spring,2.558
1272,2023,Summer,2.526
1272,2023,Fall,2.676
1272,2024,Spring,2.596
1272,2024,Summer,2.451
1272,2024,Fall,2.42
1272,2025,Spring,2.518
1272,2025,Summer,2.394
1272,2025,Fall,2.532
1273,2020,Spring,2.838
1273,2020,Summer,2.934
1273,2020,Fall,2.713
1273,2021,Spring,2.69
1273,2021,Summer,2.564
1273,2021,Fall,2.685
1273,2022,Spring,2.808
1273,2022,Summer,2.817
1273,2022,Fall,2.622
1273,2023,Spring,2.607
1273,2023,Summer,2.454
1273,2023,Fall,2.462
1273,2024,Spring,2.57
1273,2024,Summer,2.388
1273,2024,Fall,2.395
1273,2025,Spring,2.41
1273,2025,Summer,2.269
1273,2025,Fall,2.315
1274,2020,Spring,2.542
1274,2020,Summer,2.421
1274,2020,Fall,2.323
1274,2021,Spring,2.687
1274,2021,Summer,2.429
1274,2021,Fall,2.324
1274,2022,Spring,2.594
1274,2022,Summer,2.499
1274,2022,Fall,2.53
1274,2023,Spring,2.471
1274,2023,Summer,2.538
1274,2023,Fall,2.483
1274,2024,Spring,2.623
1274,2024,Summer,2.286
1274,2024,Fall,2.495
1274,2025,Spring,2.797
1274,2025,Summer,2.457
1274,2025,Fall,2.508
1275,2020,Spring,2.728
1275,2020,Summer,2.686
1275,2020,Fall,2.83
1275,2021,Spring,2.864
1275,2021,Summer,2.742
1275,2021,Fall,2.697
1275,2022,Spring,2.703
1275,2022,Summer,2.763
1275,2022,Fall,2.697
1275,2023,Spring,2.636
1275,2023,Summer,2.761
1275,2023,Fall,2.838
1275,2024,Spring,2.451
1275,2024,Summer,2.594
1275,2024,Fall,2.905
1275,2025,Spring,2.566
1275,2025,Summer,2.471
1275,2025,Fall,2.446
1276,2020,Spring,3.176
1276,2020,Summer,3.082
1276,2020,Fall,3.174
1276,2021,Spring,3.146
1276,2021,Summer,3.273
1276,2021,Fall,3.139
1276,2022,Spring,3.256
1276,2022,Summer,3.168
1276,2022,Fall,3.303
1276,2023,Spring,3.292
1276,2023,Summer,3.246
1276,2023,Fall,3.366
1276,2024,Spring,3.36
1276,2024,Summer,3.355
1276,2024,Fall,3.298
1276,2025,Spring,3.317
1276,2025,Summer,3.375
1276,2025,Fall,3.384
1277,2020,Spring,3.083
1277,2020,Summer,3.413
1277,2020,Fall,3.151
1277,2021,Spring,3.229
1277,2021,Summer,3.112
1277,2021,Fall,3.126
1277,2022,Spring,3.14
1277,2022,Summer,3.209
1277,2022,Fall,3.053
1277,2023,Spring,3.235
1277,2023,Summer,2.962
1277,2023,Fall,3.194
1277,2024,Spring,3.273
1277,2024,Summer,3.036
1277,2024,Fall,3.225
1277,2025,Spring,3.198
1277,2025,Summer,3.281
1277,2025,Fall,3.086
1278,2020,Spring,3.728
1278,2020,Summer,3.551
1278,2020,Fall,3.776
1278,2021,Spring,3.744
1278,2021,Summer,3.608
1278,2021,Fall,3.596
1278,2022,Spring,3.867
1278,2022,Summer,3.467
1278,2022,Fall,3.508
1278,2023,Spring,3.386
1278,2023,Summer,3.373
1278,2023,Fall,3.297
1278,2024,Spring,3.264
1278,2024,Summer,3.367
1278,2024,Fall,3.282
1278,2025,Spring,3.17
1278,2025,Summer,2.852
1278,2025,Fall,2.999
1279,2020,Spring,3.864
1279,2020,Summer,3.839
1279,2020,Fall,3.74
1279,2021,Spring,3.847
1279,2021,Summer,3.698
1279,2021,Fall,3.808
1279,2022,Spring,3.817
1279,2022,Summer,3.694
1279,2022,Fall,3.896
1279,2023,Spring,3.666
1279,2023,Summer,3.734
1279,2023,Fall,3.694
1279,2024,Spring,3.929
1279,2024,Summer,3.778
1279,2024,Fall,3.695
1279,2025,Spring,3.75
1279,2025,Summer,3.863
1279,2025,Fall,3.658
1280,2020,Spring,2.435
1280,2020,Summer,2.505
1280,2020,Fall,2.493
1280,2021,Spring,2.493
1280,2021,Summer,2.361
1280,2021,Fall,2.585
1280,2022,Spring,2.463
1280,2022,Summer,2.456
1280,2022,Fall,2.538
1280,2023,Spring,2.482
1280,2023,Summer,2.42
1280,2023,Fall,2.409
1280,2024,Spring,2.613
1280,2024,Summer,2.494
1280,2024,Fall,2.726
1280,2025,Spring,2.529
1280,2025,Summer,2.489
1280,2025,Fall,2.536
1281,2020,Spring,3.031
1281,2020,Summer,3.168
1281,2020,Fall,2.983
1281,2021,Spring,2.879
1281,2021,Summer,2.953
1281,2021,Fall,3.005
1281,2022,Spring,3.132
1281,2022,Summer,2.887
1281,2022,Fall,2.899
1281,2023,Spring,3.095
1281,2023,Summer,2.85
1281,2023,Fall,2.955
1281,2024,Spring,2.977
1281,2024,Summer,2.948
1281,2024,Fall,2.882
1281,2025,Spring,2.888
1281,2025,Summer,2.929
1281,2025,Fall,2.842
1282,2020,Spring,2.369
1282,2020,Summer,2.656
1282,2020,Fall,2.513
1282,2021,Spring,2.746
1282,2021,Summer,2.295
1282,2021,Fall,2.932
1282,2022,Spring,2.874
1282,2022,Summer,2.51
1282,2022,Fall,2.557
1282,2023,Spring,3.104
1282,2023,Summer,2.702
1282,2023,Fall,2.732
1282,2024,Spring,2.563
1282,2024,Summer,2.836
1282,2024,Fall,2.9
1282,2025,Spring,3.102
1282,2025,Summer,2.746
1282,2025,Fall,2.772
1283,2020,Spring,3.311
1283,2020,Summer,3.06
1283,2020,Fall,2.821
1283,2021,Spring,3.27
1283,2021,Summer,3.493
1283,2021,Fall,3.231
1283,2022,Spring,3.003
1283,2022,Summer,3.16
1283,2022,Fall,3.27
1283,2023,Spring,3.19
1283,2023,Summer,2.952
1283,2023,Fall,3.343
1283,2024,Spring,3.295
1283,2024,Summer,3.629
1283,2024,Fall,3.432
1283,2025,Spring,3.534
1283,2025,Summer,3.421
1283,2025,Fall,3.491
1284,2020,Spring,2.622
1284,2020,Summer,2.315
1284,2020,Fall,2.632
1284,2021,Spring,2.494
1284,2021,Summer,2.488
1284,2021,Fall,2.411
1284,2022,Spring,2.172
1284,2022,Summer,2.222
1284,2022,Fall,2.429
1284,2023,Spring,2.37
1284,2023,Summer,2.436
1284,2023,Fall,2.33
1284,2024,Spring,2.154
1284,2024,Summer,2.106
1284,2024,Fall,2.227
1284,2025,Spring,1.909
1284,2025,Summer,2.378
1284,2025,Fall,2.21
1285,2020,Spring,3.686
1285,2020,Summer,3.414
1285,2020,Fall,3.257
1285,2021,Spring,3.275
1285,2021,Summer,3.181
1285,2021,Fall,3.154
1285,2022,Spring,3.379
1285,2022,Summer,3.127
1285,2022,Fall,3.249
1285,2023,Spring,3.207
1285,2023,Summer,2.881
1285,2023,Fall,2.784
1285,2024,Spring,2.848
1285,2024,Summer,2.878
1285,2024,Fall,2.944
1285,2025,Spring,2.835
1285,2025,Summer,2.939
1285,2025,Fall,2.758
1286,2020,Spring,3.057
1286,2020,Summer,3.288
1286,2020,Fall,2.991
1286,2021,Spring,3.349
1286,2021,Summer,3.07
1286,2021,Fall,2.936
1286,2022,Spring,3.274
1286,2022,Summer,3.088
1286,2022,Fall,3.191
1286,2023,Spring,3.265
1286,2023,Summer,3.118
1286,2023,Fall,3.037
1286,2024,Spring,3.244
1286,2024,Summer,3.088
1286,2024,Fall,3.186
1286,2025,Spring,2.903
1286,2025,Summer,3.144
1286,2025,Fall,3.046
1287,2020,Spring,3.716
1287,2020,Summer,3.716
1287,2020,Fall,3.539
1287,2021,Spring,3.369
1287,2021,Summer,3.37
1287,2021,Fall,3.889
1287,2022,Spring,3.632
1287,2022,Summer,3.891
1287,2022,Fall,3.689
1287,2023,Spring,3.779
1287,2023,Summer,3.777
1287,2023,Fall,3.404
1287,2024,Spring,3.733
1287,2024,Summer,3.406
1287,2024,Fall,3.617
1287,2025,Spring,3.833
1287,2025,Summer,3.483
1287,2025,Fall,3.813
1288,2020,Spring,2.504
1288,2020,Summer,2.509
1288,2020,Fall,2.579
1288,2021,Spring,2.717
1288,2021,Summer,2.596
1288,2021,Fall,2.535
1288,2022,Spring,2.811
1288,2022,Summer,2.622
1288,2022,Fall,2.729
1288,2023,Spring,2.823
1288,2023,Summer,2.775
1288,2023,Fall,2.891
1288,2024,Spring,2.894
1288,2024,Summer,2.757
1288,2024,Fall,3.049
1288,2025,Spring,2.939
1288,2025,Summer,2.884
1288,2025,Fall,3.018
1289,2020,Spring,2.903
1289,2020,Summer,3.182
1289,2020,Fall,3.077
1289,2021,Spring,3.093
1289,2021,Summer,3.019
1289,2021,Fall,3.134
1289,2022,Spring,3.147
1289,2022,Summer,3.06
1289,2022,Fall,3.052
1289,2023,Spring,2.942
1289,2023,Summer,3.045
1289,2023,Fall,3.1
1289,2024,Spring,3.219
1289,2024,Summer,3.401
1289,2024,Fall,3.111
1289,2025,Spring,3.098
1289,2025,Summer,3.094
1289,2025,Fall,3.229
1290,2020,Spring,3.362
1290,2020,Summer,3.37
1290,2020,Fall,3.565
1290,2021,Spring,3.192
1290,2021,Summer,3.233
1290,2021,Fall,3.182
1290,2022,Spring,3.294
1290,2022,Summer,3.508
1290,2022,Fall,3.074
1290,2023,Spring,3.197
1290,2023,Summer,3.527
1290,2023,Fall,3.503
1290,2024,Spring,3.322
1290,2024,Summer,3.485
1290,2024,Fall,3.436
1290,2025,Spring,3.67
1290,2025,Summer,3.402
1290,2025,Fall,3.591
1291,2020,Spring,4.0
1291,2020,Summer,3.883
1291,2020,Fall,3.669
1291,2021,Spring,3.852
1291,2021,Summer,3.944
1291,2021,Fall,3.987
1291,2022,Spring,3.712
1291,2022,Summer,3.679
1291,2022,Fall,3.833
1291,2023,Spring,4.0
1291,2023,Summer,4.0
1291,2023,Fall,3.947
1291,2024,Spring,3.831
1291,2024,Summer,4.0
1291,2024,Fall,3.786
1291,2025,Spring,4.0
1291,2025,Summer,4.0
1291,2025,Fall,4.0
1292,2020,Spring,2.981
1292,2020,Summer,2.861
1292,2020,Fall,2.928
1292,2021,Spring,2.895
1292,2021,Summer,2.83
1292,2021,Fall,2.834
1292,2022,Spring,2.863
1292,2022,Summer,2.742
1292,2022,Fall,2.858
1292,2023,Spring,2.869
1292,2023,Summer,2.859
1292,2023,Fall,2.84
1292,2024,Spring,2.854
1292,2024,Summer,2.762
1292,2024,Fall,2.831
1292,2025,Spring,2.894
1292,2025,Summer,2.739
1292,2025,Fall,2.823
1293,2020,Spring,3.217
1293,2020,Summer,2.829
1293,2020,Fall,3.075
1293,2021,Spring,2.92
1293,2021,Summer,3.088
1293,2021,Fall,2.862
1293,2022,Spring,2.949
1293,2022,Summer,2.599
1293,2022,Fall,2.735
1293,2023,Spring,3.037
1293,2023,Summer,2.744
1293,2023,Fall,3.111
1293,2024,Spring,2.749
1293,2024,Summer,2.948
1293,2024,Fall,2.726
1293,2025,Spring,2.957
1293,2025,Summer,2.533
1293,2025,Fall,2.741
1294,2020,Spring,2.755
1294,2020,Summer,2.771
1294,2020,Fall,2.643
1294,2021,Spring,2.867
1294,2021,Summer,3.076
1294,2021,Fall,2.693
1294,2022,Spring,3.096
1294,2022,Summer,3.123
1294,2022,Fall,2.739
1294,2023,Spring,2.67
1294,2023,Summer,2.958
1294,2023,Fall,2.841
1294,2024,Spring,3.329
1294,2024,Summer,2.962
1294,2024,Fall,2.847
1294,2025,Spring,2.832
1294,2025,Summer,3.207
1294,2025,Fall,2.942
1295,2020,Spring,2.79
1295,2020,Summer,2.995
1295,2020,Fall,3.208
1295,2021,Spring,3.362
1295,2021,Summer,3.027
1295,2021,Fall,2.939
1295,2022,Spring,3.311
1295,2022,Summer,3.229
1295,2022,Fall,3.108
1295,2023,Spring,3.142
1295,2023,Summer,3.099
1295,2023,Fall,3.183
1295,2024,Spring,3.31
1295,2024,Summer,3.175
1295,2024,Fall,3.229
1295,2025,Spring,3.406
1295,2025,Summer,3.124
1295,2025,Fall,3.294
1296,2020,Spring,2.555
1296,2020,Summer,2.646
1296,2020,Fall,2.262
1296,2021,Spring,2.241
1296,2021,Summer,2.788
1296,2021,Fall,2.391
1296,2022,Spring,2.757
1296,2022,Summer,2.463
1296,2022,Fall,2.484
1296,2023,Spring,2.631
1296,2023,Summer,2.33
1296,2023,Fall,2.546
1296,2024,Spring,2.48
1296,2024,Summer,2.253
1296,2024,Fall,2.592
1296,2025,Spring,2.509
1296,2025,Summer,2.482
1296,2025,Fall,2.303
1297,2020,Spring,3.528
1297,2020,Summer,3.588
1297,2020,Fall,3.434
1297,2021,Spring,3.549
1297,2021,Summer,3.669
1297,2021,Fall,3.55
1297,2022,Spring,3.733
1297,2022,Summer,3.622
1297,2022,Fall,3.506
1297,2023,Spring,3.663
1297,2023,Summer,3.738
1297,2023,Fall,3.742
1297,2024,Spring,3.714
1297,2024,Summer,3.482
1297,2024,Fall,3.53
1297,2025,Spring,3.6
1297,2025,Summer,3.683
1297,2025,Fall,3.735
1298,2020,Spring,2.479
1298,2020,Summer,2.343
1298,2020,Fall,3.047
1298,2021,Spring,3.015
1298,2021,Summer,2.391
1298,2021,Fall,2.97
1298,2022,Spring,2.632
1298,2022,Summer,2.706
1298,2022,Fall,2.709
1298,2023,Spring,2.642
1298,2023,Summer,2.935
1298,2023,Fall,2.807
1298,2024,Spring,2.739
1298,2024,Summer,2.548
1298,2024,Fall,2.669
1298,2025,Spring,2.572
1298,2025,Summer,2.867
1298,2025,Fall,2.671
1299,2020,Spring,3.008
1299,2020,Summer,3.025
1299,2020,Fall,2.765
1299,2021,Spring,3.024
1299,2021,Summer,3.034
1299,2021,Fall,3.177
1299,2022,Spring,3.025
1299,2022,Summer,2.984
1299,2022,Fall,3.083
1299,2023,Spring,3.356
1299,2023,Summer,3.303
1299,2023,Fall,3.219
1299,2024,Spring,3.405
1299,2024,Summer,2.964
1299,2024,Fall,3.402
1299,2025,Spring,3.223
1299,2025,Summer,3.557
1299,2025,Fall,3.255
1300,2020,Spring,2.737
1300,2020,Summer,2.766
1300,2020,Fall,2.8
1300,2021,Spring,2.848
1300,2021,Summer,2.664
1300,2021,Fall,2.863
1300,2022,Spring,2.806
1300,2022,Summer,2.781
1300,2022,Fall,2.998
1300,2023,Spring,2.894
1300,2023,Summer,2.813
1300,2023,Fall,2.731
1300,2024,Spring,2.995
1300,2024,Summer,2.787
1300,2024,Fall,2.839
1300,2025,Spring,2.922
1300,2025,Summer,2.992
1300,2025,Fall,2.983
1301,2020,Spring,3.012
1301,2020,Summer,2.816
1301,2020,Fall,3.357
1301,2021,Spring,3.07
1301,2021,Summer,2.904
1301,2021,Fall,3.034
1301,2022,Spring,2.871
1301,2022,Summer,2.901
1301,2022,Fall,3.462
1301,2023,Spring,2.89
1301,2023,Summer,2.979
1301,2023,Fall,2.933
1301,2024,Spring,2.856
1301,2024,Summer,3.094
1301,2024,Fall,3.046
1301,2025,Spring,3.251
1301,2025,Summer,3.187
1301,2025,Fall,3.231
1302,2020,Spring,2.67
1302,2020,Summer,2.774
1302,2020,Fall,2.868
1302,2021,Spring,2.767
1302,2021,Summer,2.736
1302,2021,Fall,2.908
1302,2022,Spring,2.873
1302,2022,Summer,2.83
1302,2022,Fall,2.73
1302,2023,Spring,2.925
1302,2023,Summer,2.757
1302,2023,Fall,2.773
1302,2024,Spring,2.88
1302,2024,Summer,2.823
1302,2024,Fall,2.886
1302,2025,Spring,2.829
1302,2025,Summer,2.988
1302,2025,Fall,3.035
1303,2020,Spring,2.587
1303,2020,Summer,2.239
1303,2020,Fall,2.794
1303,2021,Spring,2.376
1303,2021,Summer,2.587
1303,2021,Fall,2.336
1303,2022,Spring,2.538
1303,2022,Summer,2.785
1303,2022,Fall,2.439
1303,2023,Spring,2.982
1303,2023,Summer,2.591
1303,2023,Fall,2.791
1303,2024,Spring,2.747
1303,2024,Summer,2.725
1303,2024,Fall,2.457
1303,2025,Spring,2.662
1303,2025,Summer,2.904
1303,2025,Fall,2.692
1304,2020,Spring,3.297
1304,2020,Summer,2.759
1304,2020,Fall,2.904
1304,2021,Spring,2.929
1304,2021,Summer,2.878
1304,2021,Fall,2.901
1304,2022,Spring,3.004
1304,2022,Summer,2.729
1304,2022,Fall,2.818
1304,2023,Spring,2.785
1304,2023,Summer,2.554
1304,2023,Fall,2.682
1304,2024,Spring,2.676
1304,2024,Summer,2.591
1304,2024,Fall,2.614
1304,2025,Spring,2.62
1304,2025,Summer,2.453
